"record_id,timestamp,date,time,hour,minute,day_of_week,day_number,month,year,week_of_year,is_weekend,is_holiday,is_peak_morning,is_peak_evening,is_off_peak,road_segment_name,road_class,road_type,segment_latitude,segment_longitude,road_length_km,num_lanes,speed_limit_kmph,has_signal,is_one_way,near_hospital,near_school,near_market,weather_condition,temperature_celsius,humidity_percent,visibility_m,rainfall_mm,wind_speed_kmph,incident_type,incident_active,incident_duration_min,incident_severity,vehicle_density_pct,vehicle_count,trucks_count,two_wheelers_count,cars_count,autos_count,buses_count,ambulances_count,avg_speed_kmph,max_speed_kmph,min_speed_kmph,speed_std_dev,travel_time_min,free_flow_travel_time,delay_minutes,delay_index,queue_length_m,occupancy_rate,headway_seconds,flow_rate_veh_per_hr,saturation_flow_ratio,peak_hour_factor,weather_impact_factor,incident_impact_factor,density_lag_1h,density_lag_2h,density_lag_24h,speed_lag_1h,speed_lag_24h,density_rolling_3h_avg,density_rolling_7d_avg,congestion_level,congestion_score,is_congested"
"1145,2024-04-18 03:10:00,2024-04-18,03:10,3,10,Thursday,3,4,2024,16,0,0,0,0,1,Ambur Road,NH234,primary,12.984417,79.139803,4.8,3,60,1,0,0,0,0,Clear,27.3,54.5,5000,0.0,28.6,None,0,0,0,15.41,665,53,346,259,58,42,0,53.8,75.3,31.2,5.59,5.35,4.8,0.55,1.115,739.7,0.154,26.15,138,0.162,0.2,1.0,1.0,12.22,35.4,40.33,52.7,60.2,8.3,28.4,Free Flow,0.154,0"
"1146,2023-01-31 08:04:00,2023-01-31,08:04,8,4,Tuesday,1,1,2023,5,0,0,1,0,0,Arcot Road,NH234,primary,12.905857,79.131283,11.64,3,60,1,0,1,0,0,Cloudy,27.1,88.0,3000,0.0,14.8,None,0,0,0,100.0,10476,533,4335,3327,1322,586,2,19.4,27.3,6.8,10.9,36.0,11.64,24.36,3.093,11640.0,1.0,5.0,900,0.913,1.8,0.97,1.0,113.17,109.94,105.8,23.5,17.6,92.87,105.67,Gridlock,1.0,1"
"1147,2023-02-15 23:08:00,2023-02-15,23:08,23,8,Wednesday,2,2,2023,7,0,0,0,0,1,Jolarpet Road,NH234,primary,12.945503,79.175425,10.94,3,60,1,0,0,0,0,Clear,36.6,43.2,5000,0.0,7.2,None,0,0,0,35.69,3514,422,1703,1175,212,90,2,45.7,50.5,22.6,10.04,14.36,10.94,3.42,1.313,3904.5,0.357,21.08,321,0.371,0.8,1.0,1.0,43.06,31.1,24.1,45.4,53.9,35.45,27.23,Light,0.357,0"
"1148,2024-05-29 22:58:00,2024-05-29,22:58,22,58,Wednesday,2,5,2024,22,0,0,0,0,1,Sankaranpalayam Rd,local,tertiary,12.918821,79.129104,8.17,2,40,0,0,0,0,0,Clear,27.6,46.9,5000,0.0,20.4,None,0,0,0,49.24,2413,222,1392,734,243,98,3,26.9,30.8,11.6,12.87,18.22,12.25,5.97,1.487,4022.9,0.492,17.69,295,0.494,0.8,1.0,1.0,36.67,46.09,52.22,28.2,22.1,40.1,38.82,Moderate,0.492,0"
"1149,2024-02-02 08:26:00,2024-02-02,08:26,8,26,Friday,4,2,2024,5,0,0,1,0,0,Vellore-Chennai NH,NH48,motorway,12.896865,79.118991,7.85,4,100,0,1,0,0,0,Clear,30.1,88.5,5000,0.0,12.5,None,0,0,0,33.74,3178,218,1354,1211,454,160,2,77.5,97.5,35.8,9.71,6.08,4.71,1.37,1.291,2648.6,0.337,21.56,404,0.278,1.8,1.0,1.0,23.1,42.1,53.92,76.7,83.2,29.98,47.32,Light,0.337,0"
"1150,2024-08-16 15:35:00,2024-08-16,15:35,15,35,Friday,4,8,2024,33,0,0,0,0,0,Gudiyatham Road,SH149,secondary,12.937182,79.174417,4.0,2,50,1,0,0,0,0,Clear,32.7,81.5,5000,0.0,1.8,None,0,0,0,32.5,780,51,409,196,54,42,1,39.2,45.9,17.2,9.32,6.12,4.8,1.32,1.275,1300.0,0.325,21.88,195,0.268,0.8,1.0,1.0,25.01,21.9,54.56,33.3,34.0,34.23,41.24,Light,0.325,0"
"1151,2023-04-24 15:24:00,2023-04-24,15:24,15,24,Monday,0,4,2023,17,0,0,0,0,0,Arcot Road,NH234,primary,12.906767,79.132722,2.84,3,60,1,0,1,1,0,Light Rain,25.9,73.3,2000,6.1,15.7,None,0,0,0,29.49,753,87,335,209,69,21,1,42.4,46.8,15.9,7.42,4.02,2.84,1.18,1.415,837.5,0.295,22.63,265,0.254,0.8,0.88,1.0,36.6,29.1,23.18,44.3,37.3,34.82,30.32,Light,0.295,0"
"1152,2023-01-02 09:56:00,2023-01-02,09:56,9,56,Monday,0,1,2023,1,0,0,1,0,0,CMC Hospital Road,local,secondary,12.92498,79.129775,0.6,2,50,1,0,1,0,0,Cloudy,41.5,41.9,3000,0.0,5.2,None,0,0,0,44.07,158,14,90,62,11,10,1,34.3,47.1,13.4,6.44,1.05,0.72,0.33,1.458,264.4,0.441,18.98,263,0.407,1.8,0.97,1.0,32.55,44.66,56.71,26.5,28.1,53.58,24.2,Moderate,0.441,0"
"1153,2024-11-19 22:46:00,2024-11-19,22:46,22,46,Tuesday,1,11,2024,47,0,0,0,0,1,Ranipet Road,NH48,primary,12.880799,79.116994,7.2,3,60,1,0,0,0,0,Heavy Rain,33.1,94.2,800,44.8,1.9,None,0,0,0,27.13,1758,106,933,409,221,84,0,31.9,45.4,12.2,7.09,13.54,7.2,6.34,1.881,1953.4,0.271,23.22,244,0.248,0.8,0.65,1.0,18.99,33.17,49.06,28.8,24.1,18.6,16.98,Light,0.271,0"
"1154,2023-12-01 18:32:00,2023-12-01,18:32,18,32,Friday,4,12,2023,48,0,0,0,1,0,Ranipet Road,NH48,primary,12.885478,79.116512,3.72,3,60,1,0,0,0,0,Clear,24.2,51.1,5000,0.0,0.9,None,0,0,0,100.0,3348,242,1581,900,397,200,0,20.0,27.3,7.2,5.26,11.16,3.72,7.44,3.0,3720.0,1.0,5.0,900,0.903,1.9,1.0,1.0,110.36,97.93,109.43,18.6,27.9,101.64,93.69,Gridlock,1.0,1"
"1155,2023-02-25 11:25:00,2023-02-25,11:25,11,25,Saturday,5,2,2023,8,1,0,0,0,0,Vellore-Chennai NH,NH48,motorway,12.891098,79.11964,6.27,4,100,0,1,0,0,0,Clear,34.0,65.1,5000,0.0,8.8,None,0,0,0,95.15,7159,745,2967,1940,930,400,1,36.6,47.7,24.1,13.82,10.28,3.76,6.52,2.734,5965.9,0.952,6.21,1141,1.02,1.4,1.0,1.0,82.37,79.98,99.51,35.7,34.5,96.64,84.99,Gridlock,0.952,1"
"1156,2024-02-23 11:28:00,2024-02-23,11:28,11,28,Friday,4,2,2024,8,0,0,0,0,0,CMC Hospital Road,local,secondary,12.928475,79.131778,5.26,2,50,1,0,1,0,0,Cloudy,30.2,67.9,3000,0.0,27.9,Festival Procession,1,109,1,7.04,222,30,131,69,23,7,2,46.2,54.3,29.6,12.59,6.83,6.31,0.52,1.082,370.3,0.07,28.24,42,0.072,0.8,0.97,0.5,1.64,6.25,22.48,44.7,43.7,11.48,0.0,Free Flow,0.07,0"
"1157,2024-07-02 13:21:00,2024-07-02,13:21,13,21,Tuesday,1,7,2024,27,0,0,0,0,0,Anna Nagar Road,local,residential,12.929674,79.126643,7.69,1,30,0,0,0,0,0,Clear,24.3,80.5,5000,0.0,22.3,Accident,1,159,5,52.77,1217,83,717,380,140,78,2,19.4,28.8,11.7,11.84,23.78,15.38,8.4,1.546,4058.0,0.528,16.81,158,0.483,1.3,1.0,0.55,38.23,37.45,66.78,12.8,22.7,43.38,48.08,Moderate,0.528,0"
"1158,2023-12-02 21:14:00,2023-12-02,21:14,21,14,Saturday,5,12,2023,48,1,0,0,0,0,Anna Nagar Road,local,residential,12.929389,79.120991,5.21,1,30,0,0,0,0,0,Fog,36.7,67.1,300,0.0,6.7,None,0,0,0,12.72,198,22,87,76,11,4,0,19.2,26.9,10.2,7.55,16.28,10.42,5.86,1.562,662.7,0.127,26.82,38,0.134,0.9,0.7,1.0,10.58,1.51,0.0,11.5,22.7,7.19,23.69,Free Flow,0.127,0"
"1159,2023-08-18 12:23:00,2023-08-18,12:23,12,23,Friday,4,8,2023,33,0,0,0,0,0,Kasturibai Road,local,secondary,12.931194,79.12796,5.34,2,50,1,0,1,0,0,Clear,24.0,75.2,5000,0.0,25.2,None,0,0,0,46.88,1502,202,777,447,80,53,3,34.4,40.6,13.7,7.1,9.31,6.41,2.9,1.452,2503.4,0.469,18.28,281,0.477,1.3,1.0,1.0,32.05,64.73,71.61,30.7,32.6,47.88,48.19,Moderate,0.469,0"
"1160,2024-11-07 01:48:00,2024-11-07,01:48,1,48,Thursday,3,11,2024,45,0,0,0,0,1,Vellore-Chennai NH,NH48,motorway,12.89761,79.118166,4.57,4,100,0,1,0,0,0,Clear,41.4,63.6,5000,0.0,5.3,None,0,0,0,6.96,381,51,184,100,56,25,0,95.4,131.1,50.1,8.7,2.87,2.74,0.13,1.047,318.1,0.07,28.26,83,0.062,0.2,1.0,1.0,17.44,18.14,1.27,100.7,98.0,6.3,16.29,Free Flow,0.07,0"
"1161,2023-01-27 02:58:00,2023-01-27,02:58,2,58,Friday,4,1,2023,4,0,0,0,0,1,Katpadi Road,SH66,primary,12.929876,79.13801,7.17,3,60,1,0,0,0,0,Heavy Rain,25.0,88.9,800,24.4,7.0,Accident,1,139,3,5.75,371,45,169,136,46,12,0,37.5,49.6,15.4,4.74,11.47,7.17,4.3,1.6,412.3,0.058,28.56,51,0.056,0.2,0.65,0.55,0.29,8.76,5.64,37.9,28.9,0.0,0.0,Free Flow,0.058,0"
"1162,2023-05-09 21:34:00,2023-05-09,21:34,21,34,Tuesday,1,5,2023,19,0,0,0,0,0,Sathuvachari Road,local,tertiary,12.94413,79.177362,7.83,2,40,0,0,0,1,0,Cloudy,35.8,79.0,3000,0.0,10.6,None,0,0,0,12.8,601,48,330,189,40,32,0,35.5,50.8,15.1,7.83,13.23,11.75,1.48,1.126,1002.2,0.128,26.8,76,0.126,0.8,0.97,1.0,22.41,0.0,21.96,39.7,26.8,13.96,21.19,Free Flow,0.128,0"
"1163,2024-04-24 12:54:00,2024-04-24,12:54,12,54,Wednesday,2,4,2024,17,0,0,0,0,0,Ranipet Road,NH48,primary,12.887763,79.118875,5.45,3,60,1,0,0,0,0,Light Rain,41.9,61.3,2000,2.5,23.4,Flooding,1,157,3,36.77,1803,93,797,581,265,95,3,39.9,48.5,22.6,10.48,8.2,5.45,2.75,1.505,2004.0,0.368,20.81,330,0.297,1.3,0.88,0.4,24.77,24.63,23.71,42.9,41.5,30.86,41.71,Light,0.368,0"
"1164,2024-12-23 00:11:00,2024-12-23,00:11,0,11,Monday,0,12,2024,52,0,0,0,0,1,Ambur Road,NH234,primary,12.981589,79.131698,4.93,3,60,1,0,0,0,0,Light Rain,30.9,68.0,2000,8.9,6.7,None,0,0,0,6.36,282,37,118,102,28,6,3,50.6,72.4,23.4,7.88,5.85,4.93,0.92,1.187,313.5,0.064,28.41,57,0.052,0.2,0.88,1.0,0.0,14.53,25.05,53.2,51.9,0.0,0.0,Free Flow,0.064,0"
"1165,2023-03-02 04:33:00,2023-03-02,04:33,4,33,Thursday,3,3,2023,9,0,0,0,0,1,Vellore-Chennai NH,NH48,motorway,12.895324,79.118657,11.66,4,100,0,1,0,0,0,Cloudy,41.8,57.6,3000,0.0,0.4,None,0,0,0,9.27,1297,119,616,386,127,72,1,91.0,109.8,49.0,10.61,7.69,7.0,0.69,1.099,1080.9,0.093,27.68,111,0.079,0.2,0.97,1.0,3.98,19.3,7.54,86.0,88.7,10.79,5.84,Free Flow,0.093,0"
"1166,2024-12-15 11:06:00,2024-12-15,11:06,11,6,Sunday,6,12,2024,50,1,0,0,0,0,VIT University Rd,local,secondary,12.968904,79.150568,8.49,2,50,1,0,0,0,0,Clear,29.6,52.6,5000,0.0,28.5,None,0,0,0,60.56,3084,314,1323,1144,197,139,0,29.8,41.2,18.7,6.75,17.09,10.19,6.9,1.677,5141.5,0.606,14.86,363,0.503,1.4,1.0,1.0,73.32,73.32,51.29,28.7,39.2,66.31,62.3,Heavy,0.606,1"
"1167,2023-03-18 10:29:00,2023-03-18,10:29,10,29,Saturday,5,3,2023,11,1,0,1,0,0,Poonai Road,local,tertiary,12.937809,79.158264,5.42,2,40,0,0,0,0,0,Cloudy,37.2,67.2,3000,0.0,29.1,None,0,0,0,80.9,2630,274,1317,636,149,144,2,17.9,22.8,10.4,4.31,18.17,8.13,10.04,2.235,4384.8,0.809,9.77,485,0.765,1.4,0.97,1.0,81.17,78.03,68.33,19.9,23.8,88.9,75.97,Gridlock,0.809,1"
"1168,2023-07-31 17:36:00,2023-07-31,17:36,17,36,Monday,0,7,2023,31,0,0,0,1,0,Vellore-Chennai NH,NH48,motorway,12.888336,79.117571,2.23,4,100,0,1,0,0,0,Clear,29.4,93.4,5000,0.0,26.2,None,0,0,0,64.75,1732,211,988,671,197,76,0,56.8,81.2,21.6,4.16,2.36,1.34,1.02,1.761,1443.9,0.647,13.81,776,0.57,1.9,1.0,1.0,70.07,79.7,47.02,50.2,47.4,65.26,71.62,Heavy,0.647,1"
"1169,2024-12-05 16:58:00,2024-12-05,16:58,16,58,Thursday,3,12,2024,49,0,0,0,0,0,Sankaranpalayam Rd,local,tertiary,12.915599,79.128823,7.77,2,40,0,0,0,1,0,Clear,34.4,65.4,5000,0.0,14.1,None,0,0,0,51.4,2396,169,1225,791,186,128,3,26.3,36.8,15.2,7.37,17.73,11.65,6.08,1.522,3993.8,0.514,17.15,308,0.426,0.8,1.0,1.0,66.13,38.97,32.54,28.1,18.6,52.84,42.62,Moderate,0.514,0"
"1170,2024-12-19 07:08:00,2024-12-19,07:08,7,8,Thursday,3,12,2024,51,0,0,0,0,0,Sankaranpalayam Rd,local,tertiary,12.916207,79.125698,6.37,2,40,0,0,0,0,0,Clear,36.5,87.7,5000,0.0,2.8,None,0,0,0,19.13,731,73,332,200,41,38,1,34.9,42.8,23.0,13.54,10.95,9.55,1.4,1.147,1218.6,0.191,25.22,114,0.206,0.8,1.0,1.0,6.7,29.76,0.0,30.6,32.6,9.69,35.31,Free Flow,0.191,0"
"1171,2024-06-01 04:27:00,2024-06-01,04:27,4,27,Saturday,5,6,2024,22,1,0,0,0,1,Sankaranpalayam Rd,local,tertiary,12.921933,79.125367,5.96,2,40,0,0,0,0,0,Light Rain,29.9,56.7,2000,6.5,13.3,None,0,0,0,11.49,410,37,229,129,38,11,1,32.5,37.7,19.4,6.77,11.0,8.94,2.06,1.23,684.8,0.115,27.13,68,0.11,0.3,0.88,1.0,1.67,13.09,31.85,29.5,27.5,13.99,3.41,Free Flow,0.115,0"
"1172,2023-02-21 21:43:00,2023-02-21,21:43,21,43,Tuesday,1,2,2023,8,0,0,0,0,0,Gudiyatham Road,SH149,secondary,12.940644,79.170471,6.52,2,50,1,0,0,0,0,Clear,39.7,69.6,5000,0.0,19.5,None,0,0,0,59.06,2310,182,1139,866,164,75,3,30.3,35.8,9.3,9.2,12.91,7.82,5.09,1.651,3850.7,0.591,15.23,354,0.541,0.8,1.0,1.0,47.15,45.37,53.77,36.6,30.6,49.35,76.85,Moderate,0.591,0"
"1173,2023-11-16 19:03:00,2023-11-16,19:03,19,3,Thursday,3,11,2023,46,0,0,0,1,0,Gudiyatham Road,SH149,secondary,12.936103,79.17677,6.43,2,50,1,0,0,1,0,Heavy Rain,38.6,83.1,800,27.7,25.6,None,0,0,0,19.83,765,92,437,257,55,19,0,28.2,35.4,11.1,6.88,13.68,7.72,5.96,1.772,1275.1,0.198,25.04,118,0.169,1.9,0.65,1.0,27.38,5.58,8.54,33.6,23.5,15.63,0.0,Free Flow,0.198,0"
"1174,2024-04-09 19:58:00,2024-04-09,19:58,19,58,Tuesday,1,4,2024,15,0,0,0,1,0,Jolarpet Road,NH234,primary,12.937541,79.175118,11.15,3,60,1,0,0,0,0,Cloudy,41.1,48.4,3000,0.0,12.8,None,0,0,0,100.0,10035,538,5481,3560,1251,646,0,19.4,22.8,8.8,2.08,34.48,11.15,23.33,3.092,11150.0,1.0,5.0,900,0.926,1.9,0.97,1.0,85.53,84.16,88.09,22.0,12.2,106.59,104.97,Gridlock,1.0,1"
"1175,2023-05-18 09:17:00,2023-05-18,09:17,9,17,Thursday,3,5,2023,20,0,0,1,0,0,Gudiyatham Road,SH149,secondary,12.939906,79.177999,1.33,2,50,1,0,0,0,0,Cloudy,24.4,61.4,3000,0.0,4.4,None,0,0,0,59.29,473,27,222,177,66,17,1,29.3,41.3,15.5,6.51,2.72,1.6,1.12,1.7,788.6,0.593,15.18,355,0.606,1.8,0.97,1.0,69.7,39.85,38.1,22.4,39.5,63.03,69.53,Moderate,0.593,0"
"1176,2024-06-12 11:01:00,2024-06-12,11:01,11,1,Wednesday,2,6,2024,24,0,0,0,0,0,Thorapadi Road,SH66,secondary,12.923837,79.109143,2.44,2,50,1,0,0,0,0,Cloudy,35.9,41.4,3000,0.0,7.0,Breakdown,1,17,2,45.34,663,76,368,198,38,31,2,33.8,42.0,20.1,2.86,4.33,2.93,1.4,1.478,1106.3,0.453,18.66,271,0.439,0.8,0.97,0.8,54.33,47.44,28.63,37.9,35.7,38.47,58.17,Moderate,0.453,0"
"1177,2024-06-03 21:57:00,2024-06-03,21:57,21,57,Monday,0,6,2024,23,0,0,0,0,0,Sankaranpalayam Rd,local,tertiary,12.922247,79.128629,6.81,2,40,0,0,0,0,0,Cloudy,30.4,75.9,3000,0.0,3.6,Festival Procession,1,100,2,7.92,323,29,156,86,17,12,0,36.8,47.5,14.4,11.26,11.1,10.21,0.89,1.087,539.4,0.079,28.02,47,0.07,0.8,0.97,0.5,20.46,0.0,27.29,33.5,26.1,14.29,15.44,Free Flow,0.079,0"
"1178,2024-01-10 01:47:00,2024-01-10,01:47,1,47,Wednesday,2,1,2024,2,0,0,0,0,1,Sankaranpalayam Rd,local,tertiary,12.916104,79.129503,9.19,2,40,0,0,0,0,0,Cloudy,32.8,73.0,3000,0.0,22.8,None,0,0,0,5.43,299,42,177,100,21,17,2,37.4,45.0,20.1,9.69,14.74,13.78,0.96,1.07,499.0,0.054,28.64,32,0.046,0.2,0.97,1.0,12.37,15.73,17.3,29.7,30.8,0.0,1.87,Free Flow,0.054,0"
"1179,2023-04-09 09:35:00,2023-04-09,09:35,9,35,Sunday,6,4,2023,14,1,0,1,0,0,VIT University Rd,local,secondary,12.969227,79.143072,5.23,2,50,1,0,0,0,0,Heavy Rain,28.4,47.0,800,38.2,28.1,None,0,0,0,41.48,1301,131,649,287,141,91,0,23.5,31.1,15.6,8.07,13.35,6.28,7.07,2.126,2169.4,0.415,19.63,248,0.353,0.9,0.65,1.0,28.26,23.56,29.14,19.6,25.2,36.11,25.77,Moderate,0.415,0"
"1180,2024-04-27 03:31:00,2024-04-27,03:31,3,31,Saturday,5,4,2024,17,1,0,0,0,1,CMC Hospital Road,local,secondary,12.929596,79.133541,11.31,2,50,1,0,1,0,0,Cloudy,39.4,40.5,3000,0.0,28.4,None,0,0,0,11.52,781,69,417,232,55,29,2,44.8,60.0,20.7,14.29,15.15,13.57,1.58,1.116,1302.9,0.115,27.12,69,0.107,0.3,0.97,1.0,3.09,6.66,0.0,41.5,54.0,10.92,0.0,Free Flow,0.115,0"
"1181,2024-07-25 03:34:00,2024-07-25,03:34,3,34,Thursday,3,7,2024,30,0,0,0,0,1,Arcot Road,NH234,primary,12.903428,79.131235,0.52,3,60,1,0,1,0,0,Clear,31.9,72.7,5000,0.0,18.8,None,0,0,0,14.6,68,3,30,16,5,3,1,54.2,68.2,33.0,6.27,0.58,0.52,0.06,1.115,75.9,0.146,26.35,130,0.159,0.2,1.0,1.0,10.8,22.2,11.13,55.2,64.9,23.31,3.28,Free Flow,0.146,0"
"1182,2024-03-13 06:25:00,2024-03-13,06:25,6,25,Wednesday,2,3,2024,11,0,0,0,0,0,Vellore Fort Road,local,secondary,12.944283,79.136775,5.9,2,50,1,0,1,0,0,Clear,25.3,57.3,5000,0.0,4.7,None,0,0,0,12.02,425,56,250,104,47,8,2,46.0,55.0,20.5,11.63,7.7,7.08,0.62,1.088,709.2,0.12,27.0,72,0.128,0.8,1.0,1.0,8.93,12.9,13.88,43.5,38.3,18.14,25.49,Free Flow,0.12,0"
"1183,2023-10-25 22:55:00,2023-10-25,22:55,22,55,Wednesday,2,10,2023,43,0,0,0,0,1,Vellore-Chennai NH,NH48,motorway,12.897583,79.119523,0.85,4,100,0,1,0,0,0,Cloudy,25.5,74.1,3000,0.0,20.2,None,0,0,0,25.49,259,29,147,53,32,19,0,80.5,107.1,37.6,8.94,0.63,0.51,0.12,1.235,216.7,0.255,23.63,304,0.25,0.8,0.97,1.0,21.43,37.16,49.32,77.9,80.0,24.5,29.87,Light,0.255,0"
"1184,2023-02-02 21:12:00,2023-02-02,21:12,21,12,Thursday,3,2,2023,5,0,0,0,0,0,Vellore Fort Road,local,secondary,12.949389,79.137706,9.39,2,50,1,0,1,0,0,Clear,28.5,58.9,5000,0.0,15.6,None,0,0,0,40.49,2281,284,1046,506,267,177,2,36.5,46.4,20.3,13.58,15.44,11.27,4.17,1.37,3802.0,0.405,19.88,242,0.328,0.8,1.0,1.0,51.15,56.97,55.75,42.9,36.6,46.35,38.74,Moderate,0.405,0"
"1185,2023-03-11 21:46:00,2023-03-11,21:46,21,46,Saturday,5,3,2023,10,1,0,0,0,0,Ambur Road,NH234,primary,12.980972,79.138532,5.38,3,60,1,0,0,1,0,Clear,40.6,72.4,5000,0.0,7.9,Accident,1,56,3,13.55,656,61,335,224,62,49,1,54.6,68.5,34.1,11.03,5.91,5.38,0.53,1.099,729.0,0.136,26.61,121,0.131,0.9,1.0,0.55,0.55,32.3,30.6,56.0,45.4,20.54,23.88,Free Flow,0.136,0"
"1186,2024-10-18 17:32:00,2024-10-18,17:32,17,32,Friday,4,10,2024,42,0,0,0,1,0,Thorapadi Road,SH66,secondary,12.919758,79.113498,4.72,2,50,1,0,0,1,0,Cloudy,35.7,54.2,3000,0.0,20.9,Festival Procession,1,169,5,69.98,1981,253,1139,472,240,46,2,25.9,30.7,17.1,4.64,10.93,5.66,5.27,1.931,3303.1,0.7,12.5,419,0.671,1.9,0.97,0.5,66.03,66.12,69.68,25.8,16.9,75.01,83.36,Heavy,0.7,1"
"1187,2024-07-14 22:59:00,2024-07-14,22:59,22,59,Sunday,6,7,2024,28,1,0,0,0,1,VIT University Rd,local,secondary,12.973743,79.146196,10.25,2,50,1,0,0,1,0,Cloudy,28.9,56.8,3000,0.0,7.2,None,0,0,0,26.52,1630,221,692,562,132,108,3,39.9,56.2,21.7,4.07,15.41,12.3,3.11,1.253,2718.3,0.265,23.37,159,0.245,0.9,0.97,1.0,33.74,13.58,29.61,42.5,35.8,32.36,12.67,Light,0.265,0"
"1188,2023-10-01 08:37:00,2023-10-01,08:37,8,37,Sunday,6,10,2023,39,1,1,1,0,0,Bagayam Road,SH66,primary,12.909027,79.132197,8.68,3,60,1,0,0,0,0,Cloudy,34.4,80.7,3000,0.0,5.8,None,0,0,0,21.13,1650,150,868,619,246,77,2,50.0,65.2,31.7,12.87,10.42,8.68,1.74,1.2,1834.1,0.211,24.72,190,0.214,0.9,0.97,1.0,34.33,39.83,8.3,52.7,59.8,29.34,34.71,Light,0.211,0"
"1189,2023-07-12 18:47:00,2023-07-12,18:47,18,47,Wednesday,2,7,2023,28,0,0,0,1,0,Jolarpet Road,NH234,primary,12.942082,79.17705,8.5,3,60,1,0,0,0,0,Clear,30.4,79.3,5000,0.0,23.0,Road Work,1,136,1,54.92,4201,409,2460,1428,318,326,1,38.0,47.1,25.9,2.77,13.42,8.5,4.92,1.579,4668.2,0.549,16.27,494,0.488,1.9,1.0,0.65,45.95,38.9,64.02,43.5,37.2,47.87,65.98,Moderate,0.549,0"
"1190,2024-03-24 03:09:00,2024-03-24,03:09,3,9,Sunday,6,3,2024,12,1,0,0,0,1,Arcot Road,NH234,primary,12.911675,79.125993,10.64,3,60,1,0,1,0,0,Clear,34.4,78.9,5000,0.0,22.8,Road Work,1,120,2,5.06,484,72,237,151,53,10,2,58.0,68.7,30.1,3.31,11.01,10.64,0.37,1.035,538.4,0.051,28.73,45,0.054,0.3,1.0,0.65,2.28,0.97,26.71,52.7,67.2,0.0,14.59,Free Flow,0.051,0"
"1191,2023-09-10 02:25:00,2023-09-10,02:25,2,25,Sunday,6,9,2023,36,1,0,0,0,1,Sathuvachari Road,local,tertiary,12.939925,79.174155,7.86,2,40,0,0,0,1,0,Light Rain,41.8,71.6,2000,3.9,8.5,Festival Procession,1,117,4,4.02,189,28,94,74,10,6,0,34.3,43.1,22.7,6.16,13.75,11.79,1.96,1.166,316.0,0.04,29.0,24,0.042,0.3,0.88,0.5,0.0,10.54,0.0,40.9,28.0,0.0,8.97,Free Flow,0.04,0"
"1192,2023-08-20 02:55:00,2023-08-20,02:55,2,55,Sunday,6,8,2023,33,1,0,0,0,1,Vellore Bus Stand,local,residential,12.929754,79.136101,2.05,1,30,0,0,0,0,1,Heavy Rain,38.3,77.0,800,47.0,0.1,None,0,0,0,7.56,46,3,24,11,5,2,3,18.5,27.6,7.6,6.35,6.65,4.1,2.55,1.622,155.0,0.076,28.11,22,0.076,0.3,0.65,1.0,20.91,7.58,4.28,11.7,19.7,0.0,9.72,Free Flow,0.076,0"
"1193,2023-09-03 16:02:00,2023-09-03,16:02,16,2,Sunday,6,9,2023,35,1,0,0,0,0,CMC Hospital Road,local,secondary,12.928379,79.137854,11.47,2,50,1,0,1,0,0,Clear,32.2,50.3,5000,0.0,11.5,None,0,0,0,38.94,2679,229,1517,607,163,72,3,37.0,40.9,22.0,10.65,18.6,13.76,4.84,1.352,4466.4,0.389,20.27,233,0.426,0.9,1.0,1.0,24.19,57.5,21.76,44.1,25.9,36.91,38.65,Light,0.389,0"
"1194,2023-10-24 02:08:00,2023-10-24,02:08,2,8,Tuesday,1,10,2023,43,0,0,0,0,1,VIT University Rd,local,secondary,12.971793,79.149058,9.38,2,50,1,0,0,0,0,Clear,30.2,77.0,5000,0.0,9.5,None,0,0,0,12.48,702,62,301,196,57,15,3,45.8,62.3,19.9,6.5,12.29,11.26,1.03,1.091,1170.6,0.125,26.88,74,0.114,0.2,1.0,1.0,11.96,22.93,16.85,49.9,50.5,9.74,27.12,Free Flow,0.125,0"
"1195,2024-05-01 16:16:00,2024-05-01,16:16,16,16,Wednesday,2,5,2024,18,0,0,0,0,0,Bagayam Road,SH66,primary,12.909183,79.131072,7.26,3,60,1,0,0,0,0,Cloudy,27.9,85.9,3000,0.0,19.4,None,0,0,0,23.31,1523,178,799,454,180,40,2,49.2,62.3,16.5,5.6,8.85,7.26,1.59,1.219,1692.3,0.233,24.17,209,0.213,0.8,0.97,1.0,17.91,40.85,38.54,48.1,45.2,16.33,8.96,Light,0.233,0"
"1196,2024-04-05 01:47:00,2024-04-05,01:47,1,47,Friday,4,4,2024,14,0,0,0,0,1,VIT University Rd,local,secondary,12.971729,79.146927,8.28,2,50,1,0,0,0,0,Clear,25.7,94.4,5000,0.0,16.1,None,0,0,0,3.62,179,9,101,57,26,6,3,48.8,68.7,33.2,9.2,10.18,9.94,0.24,1.024,299.7,0.036,29.09,21,0.037,0.2,1.0,1.0,14.56,12.72,15.28,42.7,40.1,1.66,0.0,Free Flow,0.036,0"
