"record_id,timestamp,date,time,hour,minute,day_of_week,day_number,month,year,week_of_year,season,is_weekend,is_holiday,shift_label,is_morning_peak,is_evening_peak,is_night,hospital_id,hospital_name,hospital_level,er_capacity,patients_in_er,waiting_count,critical_patients,stable_patients,admitted_this_hour,discharged_this_hour,referred_out_this_hour,walk_in_patients,ambulance_arrivals,pediatric_cases,obstetric_cases,dominant_emergency_type,avg_wait_time_min,max_wait_time_min,avg_treatment_time_min,door_to_doctor_min,triage_duration_min,bed_turnover_rate,doctors_on_duty,nurses_on_duty,paramedics_on_duty,duty_doctor_specialist,defibrillator_operational,ct_scan_operational,xray_operational,lab_tat_min,oxygen_status,blood_units_available,ppe_adequate,temperature_celsius,humidity_percent,weather_condition,rain_impact_multiplier,er_load_ratio,icu_load_ratio,bed_occupancy_ratio,load_lag_1h,load_lag_2h,load_lag_24h,load_lag_7d,load_rolling_3h_avg,load_rolling_7d_avg,load_rolling_24h_std,local_event_nearby,highway_accident_reported,epidemic_alert_active,predicted_load_next_1h,er_load_class_next_1h,will_be_overloaded_next_1h"
"958,2023-07-17 08:00:00,2023-07-17,08:00,8,0,Monday,0,7,2023,29,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,22,9,3,17,0,2,5,1,4,2,1,Road Accident,40.4,76.8,129.6,13.8,2.4,2.4,5,14,4,0,1,1,1,19.7,Full,50,1,26.2,94.8,Rain,1.1,1.1,0.653,0.662,1.164,1.051,1.063,1.248,1.105,1.071,0.1884,0,0,0,1.104,Overloaded,1"
"959,2023-07-18 01:00:00,2023-07-18,01:00,1,0,Tuesday,1,7,2023,29,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,5,0,0,5,2,0,0,1,4,1,1,Cardiac Arrest,0.0,0.0,60.3,16.6,4.3,0.0,2,6,4,1,1,1,1,27.2,Low,38,1,32.3,47.5,Cloudy,1.0,0.25,0.514,0.808,0.296,0.118,0.417,0.318,0.221,0.293,0.0877,0,0,1,0.228,Low,0"
"960,2023-07-19 22:00:00,2023-07-19,22:00,22,0,Wednesday,2,7,2023,29,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,15,1,0,15,6,4,0,2,1,1,0,Obstetric Emergency,4.2,9.8,100.5,17.9,10.6,4.8,2,6,4,0,1,1,1,72.4,Full,30,1,29.2,55.7,Cloudy,1.0,0.75,0.984,0.925,0.785,0.675,0.773,0.66,0.737,0.828,0.1712,0,0,0,0.846,High,0"
"961,2023-07-20 20:00:00,2023-07-20,20:00,20,0,Thursday,3,7,2023,29,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,18,5,0,17,3,3,1,1,1,1,2,Road Accident,21.1,46.2,144.7,10.6,5.5,3.6,4,10,3,1,1,1,1,44.9,Full,47,1,27.5,88.5,Rain,1.1,0.9,0.791,0.65,0.835,1.012,0.785,0.736,0.916,1.011,0.0761,0,0,1,0.94,High,0"
"962,2023-07-21 14:00:00,2023-07-21,14:00,14,0,Friday,4,7,2023,29,Monsoon,0,0,Afternoon,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,18,4,2,15,2,2,4,3,2,3,1,Stroke,18.6,53.1,122.6,20.8,5.7,2.4,4,10,5,1,1,1,1,68.9,Low,28,1,27.2,74.4,Rain,1.1,0.9,0.665,0.6,0.876,0.902,1.06,0.687,0.893,0.937,0.0664,0,0,0,0.804,High,0"
"963,2023-07-22 11:00:00,2023-07-22,11:00,11,0,Saturday,5,7,2023,29,Monsoon,1,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,0,20,5,1,0,2,2,1,0,Road Accident,29.8,45.8,70.6,16.6,3.8,1.2,5,14,4,1,1,1,1,74.8,Full,47,1,28.0,55.3,Cloudy,1.0,1.0,0.784,0.905,1.083,1.119,0.819,1.229,1.067,1.094,0.0953,0,0,1,1.045,Overloaded,1"
"964,2023-07-23 20:00:00,2023-07-23,20:00,20,0,Sunday,6,7,2023,29,Monsoon,1,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,8,1,18,6,0,3,4,5,0,3,Obstetric Emergency,40.8,81.9,139.0,14.5,13.0,0.0,4,10,3,1,1,0,1,59.6,Medium,37,0,31.4,81.2,Rain,1.1,1.0,0.464,0.581,1.021,1.114,0.859,1.179,1.045,0.869,0.0304,0,0,0,1.17,Overloaded,1"
"965,2023-07-24 00:00:00,2023-07-24,00:00,0,0,Monday,0,7,2023,30,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,8,0,0,8,1,1,0,1,0,1,3,Cardiac Arrest,0.0,0.0,168.5,19.7,12.6,1.2,2,6,4,1,1,1,1,53.4,Medium,10,0,28.1,47.4,Cloudy,1.0,0.4,0.437,0.533,0.312,0.367,0.232,0.524,0.36,0.435,0.0444,0,0,0,0.381,Low,0"
"966,2023-07-25 20:00:00,2023-07-25,20:00,20,0,Tuesday,1,7,2023,30,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,19,6,1,17,2,1,5,5,4,1,1,Road Accident,43.3,66.8,166.8,11.5,8.2,1.2,4,10,4,1,1,1,1,53.9,Low,41,1,40.7,57.7,Rain,1.1,0.95,0.899,0.691,0.941,0.897,0.938,0.918,0.929,1.069,0.1039,0,0,1,1.106,Overloaded,1"
"967,2023-07-26 11:00:00,2023-07-26,11:00,11,0,Wednesday,2,7,2023,30,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,22,9,2,18,8,0,2,6,1,2,2,Respiratory Distress,27.2,68.4,64.9,27.5,7.1,0.0,5,14,4,0,1,1,1,75.6,Full,10,1,37.4,88.1,Rain,1.1,1.1,0.453,0.643,1.153,1.14,1.148,1.332,1.131,1.078,0.0962,0,0,0,0.941,High,0"
"968,2023-07-27 09:00:00,2023-07-27,09:00,9,0,Thursday,3,7,2023,30,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,22,9,0,20,2,6,2,7,5,3,2,Road Accident,42.5,113.1,66.9,11.7,13.6,7.2,5,14,4,1,1,1,1,39.1,Medium,35,1,30.7,58.5,Rain,1.1,1.1,0.879,0.673,1.128,1.091,1.081,1.215,1.106,1.127,0.1865,0,0,0,0.95,High,0"
"969,2023-07-28 10:00:00,2023-07-28,10:00,10,0,Friday,4,7,2023,30,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,2,18,6,3,4,6,4,3,3,Pediatric Emergency,65.1,122.5,28.2,26.6,14.4,3.6,5,14,5,1,1,1,1,78.9,Full,3,1,34.6,74.9,Cloudy,1.0,1.0,0.799,0.666,1.024,1.019,1.104,1.246,1.014,0.948,0.0365,1,0,0,0.907,High,0"
"970,2023-07-29 10:00:00,2023-07-29,10:00,10,0,Saturday,5,7,2023,30,Monsoon,1,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,26,9,0,20,2,2,1,6,5,1,0,Pediatric Emergency,45.7,87.1,138.4,16.8,3.8,2.4,5,14,4,1,1,1,1,40.6,Full,16,1,36.7,51.1,Heavy Rain,1.3,1.3,0.446,0.758,1.275,1.224,1.164,1.192,1.266,1.171,0.1147,0,0,0,1.165,Overloaded,1"
"971,2023-07-30 20:00:00,2023-07-30,20:00,20,0,Sunday,6,7,2023,30,Monsoon,1,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,2,18,3,5,1,2,0,4,2,Road Accident,58.1,108.9,26.6,20.6,13.2,6.0,4,10,1,1,1,1,1,75.3,Low,1,1,38.5,42.7,Cloudy,1.0,1.0,0.951,0.543,0.94,1.098,1.121,0.866,1.013,1.001,0.1101,0,1,0,0.981,High,0"
"972,2023-07-31 02:00:00,2023-07-31,02:00,2,0,Monday,0,7,2023,31,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,5,0,0,4,1,1,0,0,4,1,2,Cardiac Arrest,0.0,0.0,135.7,23.8,11.4,1.2,2,6,1,1,1,1,1,33.0,Full,24,1,31.5,82.1,Heavy Rain,1.3,0.25,0.745,0.682,0.225,0.207,0.17,0.309,0.227,0.117,0.07,1,0,0,0.234,Low,0"
"973,2023-08-01 06:00:00,2023-08-01,06:00,6,0,Tuesday,1,8,2023,31,Monsoon,0,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,15,0,0,12,0,1,0,0,2,0,2,Road Accident,0.0,0.0,139.2,16.7,7.7,1.2,5,14,1,1,1,1,1,71.0,Medium,18,1,24.5,41.3,Heavy Rain,1.3,0.75,0.547,0.984,0.7,0.73,0.87,0.711,0.727,0.716,0.1424,0,0,0,0.711,Medium,0"
"974,2023-08-02 14:00:00,2023-08-02,14:00,14,0,Wednesday,2,8,2023,31,Monsoon,0,0,Afternoon,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,17,4,0,16,4,2,0,2,4,0,2,Pediatric Emergency,13.1,36.0,110.7,12.7,3.1,2.4,4,10,6,1,1,1,1,26.8,Low,37,1,37.3,82.6,Rain,1.1,0.85,0.824,0.786,0.851,0.762,0.835,0.656,0.821,0.812,0.0833,0,0,0,0.776,High,0"
"975,2023-08-03 09:00:00,2023-08-03,09:00,9,0,Thursday,3,8,2023,31,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,22,9,2,18,2,1,4,5,0,0,2,Road Accident,27.3,56.3,61.3,28.3,11.7,1.2,5,14,5,1,1,1,1,80.9,Full,27,1,37.3,60.7,Rain,1.1,1.1,0.855,0.967,1.066,1.098,0.904,0.885,1.088,1.126,0.1836,0,0,0,1.228,Overloaded,1"
"976,2023-08-04 01:00:00,2023-08-04,01:00,1,0,Friday,4,8,2023,31,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,9,0,1,6,2,0,0,0,3,1,2,Cardiac Arrest,0.0,0.0,164.0,25.8,8.3,0.0,2,6,3,1,1,1,1,78.8,Low,32,1,24.8,53.7,Heavy Rain,1.3,0.45,0.8,0.599,0.37,0.499,0.255,0.444,0.44,0.485,0.0513,0,0,0,0.509,Medium,0"
"977,2023-08-05 16:00:00,2023-08-05,16:00,16,0,Saturday,5,8,2023,31,Monsoon,1,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,26,9,0,20,5,5,0,0,4,1,3,Fracture/Trauma,46.0,133.5,161.5,9.5,5.3,6.0,4,10,6,0,1,0,1,50.1,Low,23,1,36.5,60.1,Heavy Rain,1.3,1.3,0.817,0.557,1.335,1.174,1.269,1.33,1.27,1.325,0.1841,0,0,0,1.242,Overloaded,1"
"978,2023-08-06 06:00:00,2023-08-06,06:00,6,0,Sunday,6,8,2023,31,Monsoon,1,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,15,0,1,11,2,0,0,4,2,3,3,Unknown/General,0.0,0.0,79.7,5.3,7.5,0.0,5,14,2,0,1,1,1,25.9,Full,31,1,36.8,89.7,Heavy Rain,1.3,0.75,0.556,0.6,0.819,0.868,0.773,0.88,0.812,0.863,0.127,0,0,0,0.79,High,0"
"979,2023-08-07 18:00:00,2023-08-07,18:00,18,0,Monday,0,8,2023,32,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,3,17,4,1,1,5,0,4,2,Road Accident,27.2,68.0,39.3,9.1,7.0,1.2,4,10,4,1,1,1,1,15.7,Full,12,0,32.8,51.2,Clear,1.0,1.0,0.513,0.704,1.051,0.877,1.13,1.181,0.976,0.923,0.065,0,0,0,1.199,Overloaded,1"
"980,2023-08-08 19:00:00,2023-08-08,19:00,19,0,Tuesday,1,8,2023,32,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,1,19,8,2,0,5,2,1,1,Road Accident,27.1,72.6,67.7,25.7,3.1,2.4,4,10,5,1,1,1,1,70.8,Full,0,1,32.4,41.0,Cloudy,1.0,1.0,0.901,0.765,0.962,1.007,1.084,0.902,0.99,1.058,0.1467,0,0,0,0.983,High,0"
"981,2023-08-09 18:00:00,2023-08-09,18:00,18,0,Wednesday,2,8,2023,32,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,3,17,2,5,0,4,2,3,1,Road Accident,52.3,118.2,52.0,20.6,4.1,6.0,4,10,3,1,1,1,1,52.7,Medium,21,0,25.4,66.6,Clear,1.0,1.0,0.521,0.835,1.062,0.913,0.957,0.942,0.992,0.919,0.1339,0,0,0,1.078,Overloaded,1"
"982,2023-08-10 00:00:00,2023-08-10,00:00,0,0,Thursday,3,8,2023,32,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,8,0,1,7,2,0,0,2,1,0,2,Cardiac Arrest,0.0,0.0,130.2,15.3,2.8,0.0,2,6,1,0,1,1,1,40.7,Medium,21,1,39.2,64.7,Rain,1.1,0.4,0.91,0.805,0.383,0.499,0.433,0.321,0.427,0.494,0.1652,0,0,0,0.456,Low,0"
"983,2023-08-11 23:00:00,2023-08-11,23:00,23,0,Friday,4,8,2023,32,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,13,0,0,10,4,1,0,1,1,2,3,Road Accident,0.0,0.0,165.1,18.3,6.3,1.2,2,6,3,1,1,1,1,52.2,Low,42,1,28.8,44.9,Heavy Rain,1.3,0.65,0.934,0.969,0.695,0.622,0.591,0.607,0.656,0.604,0.1257,0,0,0,0.668,Medium,0"
"984,2023-08-12 06:00:00,2023-08-12,06:00,6,0,Saturday,5,8,2023,32,Monsoon,1,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,14,0,1,12,5,2,0,2,4,1,3,Obstetric Emergency,0.0,0.0,153.4,16.9,3.8,2.4,5,14,2,1,1,0,1,83.9,Low,47,1,33.6,64.0,Rain,1.1,0.7,0.619,0.959,0.603,0.771,0.853,0.467,0.691,0.818,0.1305,0,0,0,0.803,High,0"
"985,2023-08-13 18:00:00,2023-08-13,18:00,18,0,Sunday,6,8,2023,32,Monsoon,1,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,26,9,0,20,2,5,3,3,4,4,0,Road Accident,28.4,82.8,81.3,7.3,11.9,6.0,4,10,5,1,1,1,1,67.9,Medium,30,1,32.9,42.3,Heavy Rain,1.3,1.3,0.532,0.58,1.227,1.351,1.112,1.479,1.293,1.217,0.033,0,0,0,1.393,Overloaded,1"
"986,2023-08-14 16:00:00,2023-08-14,16:00,16,0,Monday,0,8,2023,33,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,18,6,1,17,5,3,3,1,0,3,2,Unknown/General,18.0,46.6,122.5,3.2,14.3,3.6,4,10,3,0,1,0,1,79.3,Medium,35,1,32.8,55.8,Cloudy,1.0,0.9,0.697,0.974,0.918,0.897,0.714,0.78,0.905,0.996,0.1522,0,0,0,0.828,High,0"
"987,2023-08-15 13:00:00,2023-08-15,13:00,13,0,Tuesday,1,8,2023,33,Monsoon,0,1,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,0,20,2,2,1,3,0,2,3,Unknown/General,71.1,188.6,41.9,3.4,2.3,2.4,5,14,5,1,1,1,1,24.6,Full,28,1,28.9,67.2,Clear,1.0,1.0,0.704,0.657,1.037,1.019,1.006,0.903,1.019,1.105,0.0967,0,0,0,1.123,Overloaded,1"
"988,2023-08-16 23:00:00,2023-08-16,23:00,23,0,Wednesday,2,8,2023,33,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,13,0,0,10,3,1,0,4,5,1,1,Cardiac Arrest,0.0,0.0,121.8,4.8,3.1,1.2,2,6,5,1,1,1,1,58.1,Full,48,1,29.7,71.6,Heavy Rain,1.3,0.65,0.58,0.867,0.564,0.566,0.494,0.88,0.593,0.605,0.1282,0,0,1,0.581,Medium,0"
"989,2023-08-17 05:00:00,2023-08-17,05:00,5,0,Thursday,3,8,2023,33,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,6,0,1,5,2,0,0,0,1,1,0,Stroke,0.0,0.0,56.5,18.2,12.6,0.0,2,6,4,1,1,1,1,46.4,Low,29,1,32.4,86.9,Clear,1.0,0.3,0.801,0.82,0.399,0.266,0.166,0.414,0.322,0.323,0.0336,0,0,0,0.289,Low,0"
"990,2023-08-18 22:00:00,2023-08-18,22:00,22,0,Friday,4,8,2023,33,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,15,1,2,12,1,4,0,3,4,3,0,Cardiac Arrest,7.4,14.9,151.0,25.4,7.3,4.8,2,6,4,1,1,1,1,27.5,Low,8,1,24.1,46.7,Rain,1.1,0.75,0.869,0.898,0.762,0.765,0.597,0.612,0.759,0.86,0.125,0,0,0,0.658,Medium,0"
"991,2023-08-19 01:00:00,2023-08-19,01:00,1,0,Saturday,5,8,2023,33,Monsoon,1,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,10,0,1,7,2,1,0,1,3,1,2,Cardiac Arrest,0.0,0.0,77.2,15.6,4.5,1.2,2,6,4,0,1,1,1,16.0,Medium,30,1,31.5,60.8,Heavy Rain,1.3,0.5,0.819,0.546,0.506,0.383,0.649,0.335,0.463,0.578,0.1567,0,0,0,0.508,Medium,0"
"992,2023-08-20 11:00:00,2023-08-20,11:00,11,0,Sunday,6,8,2023,33,Monsoon,1,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,22,9,2,18,4,5,4,3,1,4,2,Burns,50.9,82.0,177.3,15.4,5.7,6.0,5,14,4,1,1,1,1,60.3,Full,41,1,41.4,78.9,Rain,1.1,1.1,0.797,0.868,1.19,1.179,0.941,0.906,1.156,1.171,0.1739,0,0,0,1.118,Overloaded,1"
"993,2023-08-21 16:00:00,2023-08-21,16:00,16,0,Monday,0,8,2023,34,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,8,0,19,3,2,3,4,2,1,2,Pediatric Emergency,36.9,97.9,29.7,15.2,6.4,2.4,4,10,3,1,1,1,0,84.1,Medium,46,1,29.4,81.0,Rain,1.1,1.0,0.718,0.967,0.975,1.056,1.142,1.139,1.01,1.023,0.0527,0,0,0,0.935,High,0"
"994,2023-08-22 06:00:00,2023-08-22,06:00,6,0,Tuesday,1,8,2023,34,Monsoon,0,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,15,0,1,11,1,3,0,5,3,0,1,Fracture/Trauma,0.0,0.0,37.6,12.3,14.9,3.6,5,14,4,1,1,1,1,84.7,Medium,48,1,33.2,74.8,Heavy Rain,1.3,0.75,0.511,0.758,0.842,0.675,0.717,0.903,0.756,0.886,0.127,0,0,0,0.899,High,0"
"995,2023-08-23 04:00:00,2023-08-23,04:00,4,0,Wednesday,2,8,2023,34,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,4,0,1,3,0,0,0,1,0,0,2,Stroke,0.0,0.0,132.3,17.3,14.0,0.0,2,6,2,0,1,1,1,72.3,Full,3,1,39.4,50.2,Cloudy,1.0,0.2,0.608,0.61,0.237,0.125,0.293,0.406,0.187,0.158,0.0645,0,0,0,0.194,Low,0"
"996,2023-08-24 06:00:00,2023-08-24,06:00,6,0,Thursday,3,8,2023,34,Monsoon,0,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,11,0,1,10,4,0,0,3,4,1,3,Fracture/Trauma,0.0,0.0,91.5,19.9,5.9,0.0,5,14,4,0,1,1,1,77.1,Low,33,1,33.1,79.3,Cloudy,1.0,0.55,0.966,0.586,0.468,0.444,0.646,0.483,0.487,0.557,0.0334,0,0,0,0.501,Medium,0"
"997,2023-08-25 16:00:00,2023-08-25,16:00,16,0,Friday,4,8,2023,34,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,24,8,2,17,4,3,3,6,2,4,0,Obstetric Emergency,61.3,139.4,126.3,24.9,12.2,3.6,4,10,6,1,1,1,1,78.9,Low,5,1,29.3,42.3,Heavy Rain,1.3,1.2,0.66,0.989,1.132,1.168,1.357,1.207,1.167,1.054,0.0732,0,0,0,1.417,Overloaded,1"
"998,2023-08-26 01:00:00,2023-08-26,01:00,1,0,Saturday,5,8,2023,34,Monsoon,1,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,6,0,0,6,0,0,0,1,1,0,2,Cardiac Arrest,0.0,0.0,57.6,25.6,10.2,0.0,2,6,5,0,1,1,1,54.3,Medium,5,0,30.5,57.5,Clear,1.0,0.3,0.839,0.879,0.258,0.151,0.354,0.277,0.236,0.424,0.1571,0,0,0,0.345,Low,0"
"999,2023-08-27 12:00:00,2023-08-27,12:00,12,0,Sunday,6,8,2023,34,Monsoon,1,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,20,9,2,18,6,4,0,2,2,3,1,Unknown/General,55.7,154.4,90.8,7.0,3.0,4.8,5,14,3,0,1,1,1,61.8,Full,43,1,40.4,79.5,Cloudy,1.0,1.0,0.938,0.879,1.08,0.933,1.186,0.958,1.004,1.038,0.1273,0,0,0,1.041,Overloaded,1"
"1000,2023-08-28 00:00:00,2023-08-28,00:00,0,0,Monday,0,8,2023,35,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,7,0,0,7,2,0,0,0,0,1,0,Cardiac Arrest,0.0,0.0,141.0,18.5,6.1,0.0,2,6,3,1,1,0,1,64.4,Full,10,1,41.8,75.1,Clear,1.0,0.35,0.88,0.771,0.418,0.33,0.188,0.37,0.366,0.27,0.0582,0,0,0,0.325,Low,0"
"1001,2023-08-29 05:00:00,2023-08-29,05:00,5,0,Tuesday,1,8,2023,35,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,9,0,0,7,1,2,0,1,5,0,2,Burns,0.0,0.0,101.4,19.2,5.0,2.4,2,6,5,0,1,1,1,56.1,Full,15,1,26.2,84.8,Heavy Rain,1.3,0.45,0.813,0.583,0.471,0.35,0.636,0.626,0.424,0.528,0.0378,0,0,0,0.458,Low,0"
"1002,2023-08-30 04:00:00,2023-08-30,04:00,4,0,Wednesday,2,8,2023,35,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,6,0,0,6,2,0,0,2,4,0,1,Cardiac Arrest,0.0,0.0,65.1,3.7,7.3,0.0,2,6,3,1,1,1,1,65.9,Medium,35,1,28.2,75.3,Rain,1.1,0.3,0.547,0.563,0.251,0.329,0.337,0.127,0.293,0.369,0.1403,0,0,0,0.335,Low,0"
"1003,2023-08-31 01:00:00,2023-08-31,01:00,1,0,Thursday,3,8,2023,35,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,7,0,1,6,2,2,0,0,5,0,3,Cardiac Arrest,0.0,0.0,125.7,28.4,13.1,2.4,2,6,1,0,1,1,1,24.4,Low,16,1,27.8,66.9,Clear,1.0,0.35,0.717,0.936,0.262,0.216,0.251,0.229,0.276,0.372,0.1469,0,0,0,0.326,Low,0"
"1004,2023-09-01 15:00:00,2023-09-01,15:00,15,0,Friday,4,9,2023,35,Monsoon,0,0,Afternoon,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,23,7,1,17,4,2,4,3,4,1,2,Cardiac Arrest,34.2,94.4,80.3,6.6,8.9,2.4,4,10,5,1,1,1,1,19.4,Full,19,1,29.3,88.5,Heavy Rain,1.3,1.15,0.548,0.679,1.103,1.044,1.173,1.172,1.099,1.058,0.0984,0,0,0,1.185,Overloaded,1"
"1005,2023-09-02 22:00:00,2023-09-02,22:00,22,0,Saturday,5,9,2023,35,Monsoon,1,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,19,1,1,14,2,1,0,1,3,3,2,Fracture/Trauma,6.4,11.1,88.9,25.4,14.3,1.2,2,6,2,1,1,1,0,65.0,Full,0,1,25.8,50.8,Heavy Rain,1.3,0.95,0.774,0.979,0.955,0.938,0.81,1.117,0.948,0.966,0.0709,0,0,0,0.89,High,0"
"1006,2023-09-03 12:00:00,2023-09-03,12:00,12,0,Sunday,6,9,2023,35,Monsoon,1,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,24,8,2,17,5,1,1,7,3,0,2,Pediatric Emergency,48.0,126.8,109.4,28.7,2.5,1.2,5,14,4,1,1,1,1,22.0,Full,38,1,28.6,84.5,Heavy Rain,1.3,1.2,0.894,0.691,1.267,1.141,1.391,1.086,1.203,1.197,0.1762,0,0,0,1.302,Overloaded,1"
"1007,2023-09-04 07:00:00,2023-09-04,07:00,7,0,Monday,0,9,2023,36,Monsoon,0,0,Morning,1,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,16,4,0,16,6,0,0,2,3,2,1,Road Accident,25.3,39.2,143.7,26.1,13.9,0.0,5,14,1,1,0,1,1,45.1,Low,42,1,40.3,80.1,Clear,1.0,0.8,0.674,0.722,0.885,0.806,0.898,0.697,0.83,0.683,0.0416,0,0,0,0.869,High,0"
"1008,2023-09-05 18:00:00,2023-09-05,18:00,18,0,Tuesday,1,9,2023,36,Monsoon,0,0,Afternoon,0,1,0,H003,RELA MS International Hospital,Multi-Specialty,20,26,9,3,17,5,4,3,8,0,4,1,Road Accident,35.1,96.9,85.6,18.8,3.5,4.8,4,10,4,1,1,1,1,79.4,Low,41,1,31.9,70.6,Heavy Rain,1.3,1.3,0.705,0.947,1.29,1.424,1.476,1.243,1.338,1.393,0.058,0,0,0,1.421,Overloaded,1"
"1009,2023-09-06 02:00:00,2023-09-06,02:00,2,0,Wednesday,2,9,2023,36,Monsoon,0,0,Night,0,0,1,H003,RELA MS International Hospital,Multi-Specialty,20,6,0,1,5,0,1,0,0,3,0,3,Cardiac Arrest,0.0,0.0,131.3,25.5,5.3,1.2,2,6,6,1,1,1,1,68.5,Full,17,1,25.1,83.7,Cloudy,1.0,0.3,0.401,0.529,0.291,0.275,0.15,0.21,0.289,0.32,0.1548,1,0,0,0.357,Low,0"
"1010,2023-09-07 13:00:00,2023-09-07,13:00,13,0,Thursday,3,9,2023,36,Monsoon,0,0,Morning,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,18,4,0,17,6,0,0,5,3,1,2,Cardiac Arrest,26.5,44.3,70.0,26.0,14.0,0.0,5,14,4,1,1,1,1,58.8,Medium,26,1,33.4,48.9,Rain,1.1,0.9,0.926,0.986,0.95,0.842,0.881,0.753,0.897,0.83,0.1057,0,0,0,1.078,Overloaded,1"
"1011,2023-09-08 14:00:00,2023-09-08,14:00,14,0,Friday,4,9,2023,36,Monsoon,0,0,Afternoon,0,0,0,H003,RELA MS International Hospital,Multi-Specialty,20,23,6,2,16,3,5,3,1,3,2,1,Burns,45.3,115.6,165.6,9.9,14.5,6.0,4,10,2,0,1,1,1,41.6,Full,2,1,36.9,43.0,Heavy Rain,1.3,1.15,0.521,0.549,1.189,1.149,0.998,1.062,1.163,1.214,0.146,0,0,0,0.978,High,0"
